"TOA5","S6104","CR2xx","27363","CR200X.Std.04","Sxxxx V1_09 test DYL_P1.CR2","16978","DYL_test_P1_2"
"TIMESTAMP","RECORD","Perm_1_Avg","Period_1_Avg","VR_1_Avg","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-04-08 14:00:00",3071,27.78378,1.896783,1.1926,25.83565,1.8638,1.194067,27.14622,1.8853,1.220133
"2018-04-08 15:00:00",3072,27.83177,1.8977,1.192683,25.8356,1.8638,1.194183,27.14616,1.8853,1.220283
"2018-04-08 16:00:00",3073,27.83175,1.8977,1.19275,25.8356,1.8638,1.19415,27.14607,1.8853,1.220517
"2018-04-08 17:00:00",3074,27.83173,1.8977,1.193017,25.83558,1.8638,1.194217,27.14608,1.8853,1.220483
"2018-04-08 18:00:00",3075,27.83175,1.8977,1.192833,25.81717,1.863433,1.194067,27.14612,1.8853,1.2204
"2018-04-08 19:00:00",3076,27.83173,1.8977,1.192983,25.78013,1.8627,1.194317,27.14622,1.8853,1.220167
"2018-04-08 20:00:00",3077,27.8317,1.8977,1.193183,25.72492,1.8616,1.194083,27.14635,1.8853,1.219783
"2018-04-08 21:00:00",3078,27.83168,1.8977,1.19335,25.72477,1.8616,1.194367,27.14618,1.8853,1.220283
"2018-04-08 22:00:00",3079,27.83168,1.8977,1.193517,25.7248,1.8616,1.1943,27.14625,1.8853,1.22005
"2018-04-08 23:00:00",3080,27.83167,1.8977,1.193517,25.72487,1.8616,1.194117,27.14618,1.8853,1.220233
"2018-04-09 00:00:00",3081,27.83165,1.8977,1.193733,25.72472,1.8616,1.194483,27.14608,1.8853,1.220533
"2018-04-09 01:00:00",3082,27.83163,1.8977,1.193633,25.72463,1.8616,1.194583,27.1461,1.8853,1.220433
"2018-04-09 02:00:00",3083,27.83165,1.8977,1.193733,25.68792,1.8608,1.194383,27.14608,1.8853,1.22045
"2018-04-09 03:00:00",3084,27.83162,1.8977,1.193817,25.66942,1.8604,1.19445,27.14615,1.8853,1.220333
"2018-04-09 04:00:00",3085,27.83165,1.8977,1.193867,25.66948,1.8604,1.194283,27.14615,1.8853,1.2203
"2018-04-09 05:00:00",3086,27.83163,1.8977,1.19395,25.66943,1.8604,1.194483,27.11745,1.88475,1.220517
"2018-04-09 06:00:00",3087,27.83159,1.8977,1.1943,25.66932,1.8604,1.19465,27.08866,1.8842,1.220817
"2018-04-09 07:00:00",3088,27.83155,1.8977,1.1946,25.66922,1.8604,1.1949,27.08867,1.8842,1.220833
"2018-04-09 08:00:00",3089,27.8315,1.8977,1.19495,25.64143,1.85985,1.1952,27.0886,1.8842,1.221
"2018-04-09 09:00:00",3090,27.8315,1.8977,1.1949,25.61378,1.8593,1.195267,27.0884,1.8842,1.221533
"2018-04-09 10:00:00",3091,27.83148,1.8977,1.195067,25.61373,1.8593,1.195383,27.08849,1.8842,1.221333
"2018-04-09 11:00:00",3092,27.83143,1.8977,1.195517,25.61345,1.8593,1.195883,27.08818,1.8842,1.22215
"2018-04-09 12:00:00",3093,27.83134,1.8977,1.19625,25.61325,1.8593,1.196317,27.08798,1.8842,1.222617
"2018-04-09 13:00:00",3094,27.83125,1.8977,1.1966,25.5763,1.858567,1.196567,27.08792,1.8842,1.2228
"2018-04-09 14:00:00",3095,27.8312,1.8977,1.197067,25.55768,1.8582,1.196983,27.04967,1.8834,1.22305
"2018-04-09 15:00:00",3096,27.83117,1.8977,1.1975,25.55742,1.8582,1.197483,27.03042,1.883,1.223483
"2018-04-09 16:00:00",3097,27.83113,1.8977,1.1976,25.55747,1.8582,1.197367,27.03032,1.883,1.223667
"2018-04-09 17:00:00",3098,27.8311,1.8977,1.197783,25.55738,1.8582,1.1975,27.03027,1.883,1.22385
"2018-04-09 18:00:00",3099,27.83112,1.8977,1.19785,25.53905,1.857833,1.19745,27.03028,1.883,1.223733
"2018-04-09 19:00:00",3100,27.83114,1.8977,1.197567,25.50224,1.8571,1.197517,27.03015,1.883,1.2241
"2018-04-09 20:00:00",3101,27.83108,1.8977,1.19795,25.52052,1.857467,1.1977,27.03013,1.883,1.224117
"2018-04-09 21:00:00",3102,27.8311,1.8977,1.19795,25.50217,1.8571,1.1976,27.03038,1.883,1.223483
"2018-04-09 22:00:00",3103,27.83108,1.8977,1.19795,25.50225,1.8571,1.197467,27.03038,1.883,1.223567
"2018-04-09 23:00:00",3104,27.83108,1.8977,1.197883,25.55742,1.8582,1.19745,27.03042,1.883,1.223467
"2018-04-10 00:00:00",3105,27.8311,1.8977,1.197883,25.55768,1.8582,1.196983,27.03047,1.883,1.223333
"2018-04-10 01:00:00",3106,27.83117,1.8977,1.197433,25.55775,1.8582,1.196867,27.0305,1.883,1.223233
"2018-04-10 02:00:00",3107,27.83115,1.8977,1.197517,25.5577,1.8582,1.19695,27.03047,1.883,1.2233
"2018-04-10 03:00:00",3108,27.83118,1.8977,1.1973,25.53925,1.857833,1.19705,27.03065,1.883,1.222917
"2018-04-10 04:00:00",3109,27.83115,1.8977,1.197517,25.50257,1.8571,1.196867,27.03075,1.883,1.2226
"2018-04-10 05:00:00",3110,27.83117,1.8977,1.197433,25.50273,1.8571,1.1966,27.03078,1.883,1.222483
"2018-04-10 06:00:00",3111,27.83115,1.8977,1.197483,25.50258,1.8571,1.19685,27.0307,1.883,1.222783
"2018-04-10 07:00:00",3112,27.83115,1.8977,1.197517,25.50255,1.8571,1.196867,26.98293,1.882083,1.222983
"2018-04-10 08:00:00",3113,27.83113,1.8977,1.197567,25.50255,1.8571,1.196933,26.97335,1.8819,1.223167
"2018-04-10 09:00:00",3114,27.83115,1.8977,1.1976,25.50257,1.8571,1.196883,26.97345,1.8819,1.222883
"2018-04-10 10:00:00",3115,27.83112,1.8977,1.1979,25.45657,1.8561,1.197,26.97337,1.8819,1.223133
"2018-04-10 11:00:00",3116,27.83106,1.8977,1.197967,25.4382,1.855717,1.19705,26.97328,1.8819,1.22335
"2018-04-10 12:00:00",3117,27.83103,1.8977,1.198333,25.39205,1.8548,1.1975,26.97323,1.8819,1.223383
"2018-04-10 13:00:00",3118,27.831,1.8977,1.198583,25.39207,1.8548,1.197467,26.9731,1.8819,1.22375
"2018-04-10 14:00:00",3119,27.831,1.8977,1.198567,25.392,1.8548,1.197583,26.97315,1.8819,1.223617
"2018-04-10 15:00:00",3120,27.83097,1.8977,1.198817,25.39193,1.8548,1.19765,26.9731,1.8819,1.22375
"2018-04-10 16:00:00",3121,27.83097,1.8977,1.19885,25.39185,1.8548,1.19785,26.93498,1.881167,1.223833
"2018-04-10 17:00:00",3122,27.8309,1.8977,1.199383,25.37342,1.854433,1.198033,26.91565,1.8808,1.224483
"2018-04-10 18:00:00",3123,27.83088,1.8977,1.19935,25.33683,1.8537,1.197867,26.91577,1.8808,1.22415
"2018-04-10 19:00:00",3124,27.83087,1.8977,1.199483,25.33673,1.8537,1.198,26.9158,1.8808,1.224117
"2018-04-10 20:00:00",3125,27.83088,1.8977,1.199433,25.33665,1.8537,1.19815,26.8778,1.880033,1.224033
"2018-04-10 21:00:00",3126,27.83082,1.8977,1.19965,25.33677,1.8537,1.19795,26.80202,1.8785,1.223367
"2018-04-10 22:00:00",3127,27.84048,1.8979,1.199567,25.33685,1.8537,1.197783,26.80206,1.8785,1.22325
"2018-04-10 23:00:00",3128,27.88857,1.8989,1.199667,25.3369,1.8537,1.19775,26.69788,1.87645,1.222783
"2018-04-11 00:00:00",3129,27.88855,1.8989,1.1998,25.28192,1.8525,1.197667,26.66,1.8757,1.222567
"2018-04-11 01:00:00",3130,27.88858,1.8989,1.199617,25.28201,1.8525,1.19755,26.63165,1.8751,1.222433
"2018-04-11 02:00:00",3131,27.88857,1.8989,1.19965,25.282,1.8525,1.197617,26.63178,1.8751,1.222133
"2018-04-11 03:00:00",3132,27.88855,1.8989,1.199817,25.2819,1.8525,1.197717,26.63175,1.8751,1.222217
"2018-04-11 04:00:00",3133,27.88855,1.8989,1.199917,25.28212,1.8525,1.197383,26.63188,1.8751,1.221933
"2018-04-11 05:00:00",3134,27.88858,1.8989,1.1996,25.2821,1.8525,1.1974,26.63183,1.8751,1.222033
"2018-04-11 06:00:00",3135,27.88853,1.8989,1.200017,25.24545,1.851767,1.19745,26.63178,1.8751,1.222183
"2018-04-11 07:00:00",3136,27.88853,1.8989,1.199817,25.2272,1.8514,1.19735,26.63162,1.8751,1.222517
"2018-04-11 08:00:00",3137,27.8885,1.8989,1.200133,25.22697,1.8514,1.1978,26.6316,1.8751,1.2225
"2018-04-11 09:00:00",3138,27.88852,1.8989,1.200083,25.22708,1.8514,1.1976,26.63148,1.8751,1.2228
"2018-04-11 10:00:00",3139,27.88845,1.8989,1.200483,25.24508,1.851767,1.1981,26.63152,1.8751,1.222683
"2018-04-11 11:00:00",3140,27.88847,1.8989,1.20045,25.28181,1.8525,1.1979,26.63152,1.8751,1.2227
"2018-04-11 12:00:00",3141,27.88842,1.8989,1.200783,25.2267,1.8514,1.198233,26.5934,1.874367,1.223217
"2018-04-11 13:00:00",3142,27.88838,1.8989,1.200883,25.22678,1.8514,1.198083,26.57442,1.874,1.22325
"2018-04-11 14:00:00",3143,27.88837,1.8989,1.201083,25.2267,1.8514,1.198183,26.57443,1.874,1.223267
"2018-04-11 15:00:00",3144,27.8883,1.8989,1.20155,25.22653,1.8514,1.198467,26.57429,1.874,1.223567
"2018-04-11 16:00:00",3145,27.88827,1.8989,1.20185,25.2264,1.8514,1.198733,26.57413,1.874,1.22385
"2018-04-11 17:00:00",3146,27.8882,1.8989,1.2021,25.22628,1.8514,1.198933,26.57405,1.874,1.224
"2018-04-11 18:00:00",3147,27.88827,1.8989,1.201817,25.17148,1.8503,1.198817,26.57413,1.874,1.223833
