"TOA5","S6109","CR2xx","27364","CR200X.Std.04","Sxxxx V1_09 test DB_3&2.CR2","6471","DYL_test_p3_2"
"TIMESTAMP","RECORD","Perm_1_Avg","Period_1_Avg","VR_1_Avg","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2017-12-04 16:00:00",73,45.83139,2.1894,1.360267,47.23655,2.2044,1.798383,53.08792,2.2854,1.658567
"2017-12-04 17:00:00",74,45.83223,2.1894,1.3609,47.20925,2.204,1.797483,53.08588,2.2854,1.657267
"2017-12-04 18:00:00",75,45.83191,2.1894,1.360683,47.20889,2.204,1.796083,53.08524,2.2854,1.656883
"2017-12-04 19:00:00",76,45.79408,2.1888,1.36055,47.20877,2.204,1.79575,53.08324,2.2854,1.6556
"2017-12-04 20:00:00",77,45.75695,2.1882,1.360967,47.20828,2.204,1.794067,53.08258,2.2854,1.655183
"2017-12-04 21:00:00",78,45.75627,2.1882,1.360467,47.20792,2.204,1.79285,53.07939,2.2854,1.65315
"2017-12-04 22:00:00",79,45.75595,2.1882,1.360233,47.16713,2.20345,1.791767,53.07792,2.2854,1.652217
"2017-12-04 23:00:00",80,45.75583,2.1882,1.360133,47.12605,2.2029,1.789617,53.07518,2.2854,1.6505
"2017-12-05 00:00:00",81,45.75463,2.1882,1.359217,47.12558,2.2029,1.78815,53.07237,2.2854,1.6487
"2017-12-05 01:00:00",82,45.75448,2.1882,1.359117,47.12505,2.2029,1.786317,53.06893,2.2854,1.64655
"2017-12-05 02:00:00",83,45.75288,2.1882,1.35795,47.12432,2.2029,1.784033,53.06891,2.2854,1.646533
"2017-12-05 03:00:00",84,45.75315,2.1882,1.358133,47.12384,2.2029,1.782517,53.06492,2.2854,1.644033
"2017-12-05 04:00:00",85,45.75283,2.1882,1.357916,47.08289,2.20235,1.78065,53.06165,2.2854,1.642
"2017-12-05 05:00:00",86,45.67685,2.1871,1.357383,47.04175,2.2018,1.778117,53.06005,2.2854,1.640983
"2017-12-05 06:00:00",87,45.67648,2.1871,1.3571,47.04121,2.2018,1.77645,53.05657,2.2854,1.638783
"2017-12-05 07:00:00",88,45.67632,2.1871,1.356967,47.04044,2.2018,1.774117,53.0542,2.2854,1.63735
"2017-12-05 08:00:00",89,45.67586,2.1871,1.35665,47.03998,2.2018,1.772833,53.05005,2.2854,1.63475
"2017-12-05 09:00:00",90,45.67617,2.1871,1.356883,47.0393,2.2018,1.77085,53.04795,2.2854,1.63345
"2017-12-05 10:00:00",91,45.67585,2.1871,1.356617,46.99858,2.20125,1.769433,53.0467,2.2854,1.632683
"2017-12-05 11:00:00",92,45.67533,2.1871,1.356217,46.95758,2.2007,1.767117,53.04458,2.2854,1.631383
"2017-12-05 12:00:00",93,45.67558,2.1871,1.35645,46.95738,2.2007,1.766533,53.04219,2.2854,1.629917
"2017-12-05 13:00:00",94,45.62508,2.186367,1.356167,46.95662,2.2007,1.764317,53.03939,2.2854,1.6282
"2017-12-05 14:00:00",95,45.6256,2.186367,1.35655,46.9161,2.2001,1.76325,53.03862,2.2854,1.627717
"2017-12-05 15:00:00",96,45.6004,2.186,1.356433,46.91583,2.2001,1.76255,53.03761,2.2854,1.6271
"2017-12-05 16:00:00",97,45.60162,2.186,1.35735,46.87563,2.1995,1.7624,53.03683,2.2854,1.626633
"2017-12-05 17:00:00",98,45.60195,2.186,1.357617,46.87557,2.1995,1.7621,53.03688,2.2854,1.62665
"2017-12-05 18:00:00",99,45.60252,2.186,1.358033,46.87552,2.1995,1.76195,53.03552,2.2854,1.625817
"2017-12-05 19:00:00",100,45.52843,2.1848,1.358817,46.87523,2.1995,1.761233,53.03373,2.2854,1.624717
"2017-12-05 20:00:00",101,45.52867,2.1848,1.359,46.87474,2.1995,1.7599,53.03267,2.2854,1.62405
"2017-12-05 21:00:00",102,45.5287,2.1848,1.359017,46.8744,2.1995,1.75895,53.03177,2.2854,1.623517
