"TOA5","S6109","CR2xx","27364","CR200X.Std.04","Sxxxx V1_09 test DB_3&2.CR2","6471","DYL_test_p3_1"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","Temp_1_Avg","VWC_2_Avg","EC_2_Avg","Temp_2_Avg","VWC_3_Avg","EC_3_Avg","Temp_3_Avg","Battery_Vdc"
"TS","RN","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp"
"2017-12-06 20:00:00",125,0.5404,0.2876167,17.20652,0.5482001,0.5693334,17.18918,0.58915,0.4710167,17.26085,12.89462
"2017-12-06 21:00:00",126,0.5404,0.2878,17.15905,0.5482001,0.5676833,17.13345,0.5890999,0.4696,17.21658,12.90217
"2017-12-06 22:00:00",127,0.5404,0.2875667,17.09783,0.5482001,0.5668166,17.08918,0.5890999,0.4692667,17.17548,12.90553
"2017-12-06 23:00:00",128,0.5404,0.2868834,17.04988,0.5482001,0.5657,17.05767,0.5890999,0.4682167,17.12663,12.90805
"2017-12-07 00:00:00",129,0.5404,0.2868667,16.9978,0.5481667,0.5638167,17.01015,0.5890999,0.46685,17.0764,12.90889
"2017-12-07 01:00:00",130,0.5403333,0.28655,16.94298,0.5481,0.56285,16.9585,0.5886,0.4654833,17.03252,12.90301
"2017-12-07 02:00:00",131,0.54,0.2860167,16.90095,0.5481,0.5613499,16.91332,0.58845,0.4643833,16.98961,12.89462
"2017-12-07 03:00:00",132,0.54,0.2858833,16.85207,0.5481,0.5596,16.89182,0.5883999,0.46285,16.94115,12.90385
"2017-12-07 04:00:00",133,0.5396667,0.2853833,16.78533,0.5481,0.5578666,16.80547,0.5883999,0.4613833,16.88267,12.90385
"2017-12-07 05:00:00",134,0.5395,0.2848333,16.7113,0.5481,0.5568166,16.73323,0.5883999,0.46055,16.8018,12.89546
"2017-12-07 06:00:00",135,0.5395,0.2848167,16.69848,0.5478666,0.5546333,16.70992,0.5883999,0.4589,16.77573,12.90134
"2017-12-07 07:00:00",136,0.5395,0.28425,16.70992,0.5476,0.5534666,16.70032,0.5883167,0.4572667,16.77713,12.89798
"2017-12-07 08:00:00",137,0.5395,0.2839667,16.73873,0.5476,0.5515166,16.69802,0.5883,0.4561334,16.79127,12.89378
"2017-12-07 09:00:00",138,0.5395,0.2839167,16.74148,0.5476,0.5498834,16.69757,0.5883,0.4547833,16.80408,12.89882
"2017-12-07 10:00:00",139,0.5395,0.28365,16.74513,0.5476,0.5484833,16.69345,0.5881,0.4538667,16.80502,12.87363
"2017-12-07 11:00:00",140,0.5393667,0.2831667,16.75382,0.5476,0.5470833,16.71175,0.5876667,0.4523,16.81185,12.89042
"2017-12-07 12:00:00",141,0.5391,0.2833333,16.7584,0.5476,0.5459666,16.7072,0.5876333,0.4513167,16.82373,12.89294
"2017-12-07 13:00:00",142,0.5391,0.2832,16.77758,0.54735,0.5448833,16.7136,0.5876,0.4506334,16.837,12.90217
"2017-12-07 14:00:00",143,0.5391,0.2833833,16.79905,0.5471,0.5431666,16.73735,0.5876,0.4496333,16.84797,12.88539
"2017-12-07 15:00:00",144,0.5391,0.2831167,16.81828,0.5471,0.5426,16.75837,0.5876,0.4488667,16.86165,12.90134
"2017-12-07 16:00:00",145,0.5391,0.2833833,16.83563,0.5471,0.54165,16.77392,0.5876,0.4484833,16.88862,12.9005
"2017-12-07 17:00:00",146,0.5391,0.2831,16.83608,0.5471,0.54105,16.78352,0.5876,0.4483666,16.90507,12.88623
"2017-12-07 18:00:00",147,0.5391,0.2832666,16.83927,0.5471,0.5403666,16.79083,0.5876,0.4473,16.91972,12.89882
"2017-12-07 19:00:00",148,0.5391,0.2833833,16.81368,0.5471,0.5395667,16.78993,0.5876,0.4471834,16.89593,12.9005
"2017-12-07 20:00:00",149,0.5391,0.2834333,16.7954,0.5471,0.5385333,16.77255,0.5876,0.44605,16.88085,12.89126
"2017-12-07 21:00:00",150,0.5386,0.2830833,16.76615,0.5471,0.53725,16.7593,0.58755,0.44515,16.86028,12.89882
"2017-12-07 22:00:00",151,0.5386,0.2829667,16.75153,0.5471,0.5363667,16.73278,0.5875167,0.4442,16.8283,12.90469
"2017-12-07 23:00:00",152,0.5386,0.2827667,16.70812,0.5470167,0.5353333,16.70354,0.5875,0.44335,16.80863,12.90301
"2017-12-08 00:00:00",153,0.5386,0.2829333,16.67563,0.5465999,0.5340667,16.67608,0.5875,0.44195,16.78487,12.9005
"2017-12-08 01:00:00",154,0.5386,0.2828667,16.65597,0.5465999,0.5328833,16.6482,0.5875,0.44155,16.75655,12.88455
"2017-12-08 02:00:00",155,0.5386,0.28255,16.61119,0.5465999,0.5317001,16.60432,0.5869,0.4407167,16.73052,12.8963
"2017-12-08 03:00:00",156,0.5386,0.2824667,16.57552,0.5465999,0.5301334,16.56777,0.5869,0.4398667,16.69897,12.9005
"2017-12-08 04:00:00",157,0.5382667,0.282,16.55813,0.5465999,0.5286834,16.54122,0.5868667,0.4383667,16.67015,12.90637
"2017-12-08 05:00:00",158,0.5382,0.2819,16.53066,0.5465999,0.5276499,16.50143,0.5868167,0.43765,16.62353,12.89798
"2017-12-08 06:00:00",159,0.5382,0.2814667,16.53068,0.5465999,0.5261167,16.49133,0.5868,0.4364333,16.6162,12.90217
"2017-12-08 07:00:00",160,0.5382,0.2812833,16.55218,0.5465999,0.5246834,16.50005,0.5868,0.43545,16.64178,12.89714
"2017-12-08 08:00:00",161,0.5382,0.2811167,16.57507,0.5461833,0.5235667,16.52202,0.5868,0.4345167,16.66193,12.89882
"2017-12-08 09:00:00",162,0.5382,0.2814333,16.58787,0.5461001,0.5220334,16.53435,0.5868,0.43335,16.67105,12.89546
"2017-12-08 10:00:00",163,0.5382,0.28105,16.60707,0.5461001,0.52135,16.54442,0.5867833,0.4327667,16.68067,12.87531
"2017-12-08 11:00:00",164,0.5379167,0.2811,16.61893,0.5461001,0.5195667,16.55813,0.5867667,0.4321167,16.68432,12.88455
"2017-12-08 12:00:00",165,0.5377834,0.28115,16.6514,0.5461001,0.5191666,16.5888,0.5861167,0.4306833,16.70397,12.89042
"2017-12-08 13:00:00",166,0.5377833,0.2810833,16.69712,0.5461001,0.51795,16.61392,0.5861,0.4301166,16.73095,12.8879
"2017-12-08 14:00:00",167,0.5377666,0.2809,16.76205,0.5459333,0.5171833,16.66875,0.5861,0.4293333,16.7931,12.90469
"2017-12-08 15:00:00",168,0.5377166,0.2806667,16.80728,0.5456,0.5157,16.68115,0.5861,0.4282666,16.79997,12.8879
"2017-12-08 16:00:00",169,0.5377499,0.2806334,16.77073,0.5456,0.5145,16.63588,0.5861,0.4273333,16.7803,12.89966
"2017-12-08 17:00:00",170,0.5373833,0.28075,16.73188,0.5456,0.5137166,16.6194,0.5861,0.42715,16.76385,12.89546
"2017-12-08 18:00:00",171,0.5373001,0.2812,16.73875,0.5456,0.5130666,16.61848,0.5861,0.4263667,16.7529,12.89042
"2017-12-08 19:00:00",172,0.5373001,0.2810167,16.70352,0.5456,0.51215,16.6002,0.5857,0.4263667,16.73828,12.90469
"2017-12-08 20:00:00",173,0.5373001,0.2813167,16.64363,0.5456,0.5114667,16.5906,0.5855,0.4252167,16.71813,12.88706
"2017-12-08 21:00:00",174,0.5373001,0.2809833,16.60388,0.5456,0.5102834,16.54578,0.5855,0.4245,16.67562,12.89798
"2017-12-08 22:00:00",175,0.5373001,0.28075,16.56042,0.54535,0.5096167,16.52109,0.58545,0.4239666,16.64408,12.89546
"2017-12-08 23:00:00",176,0.5369,0.2807,16.51835,0.5451,0.5081667,16.48633,0.5854,0.4230334,16.613,12.89966
"2017-12-09 00:00:00",177,0.5369,0.2801166,16.54992,0.5451,0.5076833,16.5037,0.5854,0.4221,16.62168,12.90721
"2017-12-09 01:00:00",178,0.5369,0.2803,16.57277,0.5451,0.5062001,16.52108,0.5854,0.4215,16.65688,12.89546
"2017-12-09 02:00:00",179,0.5369,0.2798833,16.61393,0.5451,0.5050834,16.54485,0.5854,0.4208167,16.66603,12.8963
"2017-12-09 03:00:00",180,0.5369,0.2802334,16.645,0.5451,0.504,16.55585,0.5854,0.41985,16.68888,12.89798
"2017-12-09 04:00:00",181,0.5367666,0.2802167,16.65415,0.5451,0.5031833,16.59153,0.5853,0.4187167,16.71448,12.89882
"2017-12-09 05:00:00",182,0.5365,0.2803667,16.67747,0.5451,0.50235,16.59978,0.5848,0.4188,16.73372,12.88958
"2017-12-09 06:00:00",183,0.5365,0.2801667,16.69255,0.5451,0.50135,16.61987,0.5848,0.4175667,16.74787,12.90217
