"TOA5","S6111","CR2xx","27360","CR200X.Std.04","Sxxxx V1_09 test NPHK_P2_DYL_P2.CR2","56011","DYL_test_p2b_2"
"TIMESTAMP","RECORD","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","",""
"","","Avg","Avg","Avg"
"2017-12-13 12:00:00",285,40.23075,2.1181,1.475883
"2017-12-13 13:00:00",286,40.23095,2.1181,1.4762
"2017-12-13 14:00:00",287,40.23051,2.1181,1.475567
"2017-12-13 15:00:00",288,40.2315,2.1181,1.476983
"2017-12-13 16:00:00",289,40.23157,2.1181,1.477083
"2017-12-13 17:00:00",290,40.23207,2.1181,1.4778
"2017-12-13 18:00:00",291,40.23191,2.1181,1.477617
"2017-12-13 19:00:00",292,40.23142,2.1181,1.476833
"2017-12-13 20:00:00",293,40.23177,2.1181,1.477383
"2017-12-13 21:00:00",294,40.23142,2.1181,1.476833
"2017-12-13 22:00:00",295,40.23157,2.1181,1.477083
"2017-12-13 23:00:00",296,40.23112,2.1181,1.476417
"2017-12-14 00:00:00",297,40.15998,2.117,1.476133
"2017-12-14 01:00:00",298,40.15928,2.117,1.475117
"2017-12-14 02:00:00",299,40.15888,2.117,1.474533
"2017-12-14 03:00:00",300,40.15875,2.117,1.4743
"2017-12-14 04:00:00",301,40.15763,2.117,1.472716
"2017-12-14 05:00:00",302,40.15728,2.117,1.472183
"2017-12-14 06:00:00",303,40.15655,2.117,1.471133
"2017-12-14 07:00:00",304,40.15622,2.117,1.470667
"2017-12-14 08:00:00",305,40.15569,2.117,1.469917
"2017-12-14 09:00:00",306,40.15545,2.117,1.469567
"2017-12-14 10:00:00",307,40.14327,2.116817,1.469033
"2017-12-14 11:00:00",308,40.08403,2.1159,1.468683
"2017-12-14 12:00:00",309,40.08388,2.1159,1.46845
"2017-12-14 13:00:00",310,40.08363,2.1159,1.468117
"2017-12-14 14:00:00",311,40.0833,2.1159,1.4676
"2017-12-14 15:00:00",312,40.08305,2.1159,1.467283
"2017-12-14 16:00:00",313,40.08282,2.1159,1.466917
"2017-12-14 17:00:00",314,40.0822,2.1159,1.466067
"2017-12-14 18:00:00",315,40.08238,2.1159,1.466317
"2017-12-14 19:00:00",316,40.08253,2.1159,1.466533
"2017-12-14 20:00:00",317,40.08194,2.1159,1.465667
"2017-12-14 21:00:00",318,40.08203,2.1159,1.46585
"2017-12-14 22:00:00",319,40.08162,2.1159,1.46525
"2017-12-14 23:00:00",320,40.08115,2.1159,1.464667
"2017-12-15 00:00:00",321,40.0813,2.1159,1.464767
"2017-12-15 01:00:00",322,40.08104,2.1159,1.464467
"2017-12-15 02:00:00",323,40.05732,2.115533,1.464233
"2017-12-15 03:00:00",324,40.0101,2.1148,1.464033
"2017-12-15 04:00:00",325,40.01,2.1148,1.463933
"2017-12-15 05:00:00",326,40.00975,2.1148,1.463533
"2017-12-15 06:00:00",327,40.00993,2.1148,1.463833
"2017-12-15 07:00:00",328,40.00996,2.1148,1.463867
"2017-12-15 08:00:00",329,40.00952,2.1148,1.463233
"2017-12-15 09:00:00",330,40.00946,2.1148,1.463167
"2017-12-15 10:00:00",331,40.00956,2.1148,1.4633
"2017-12-15 11:00:00",332,40.00977,2.1148,1.463583
"2017-12-15 12:00:00",333,40.00923,2.1148,1.46285
"2017-12-15 13:00:00",334,40.00919,2.1148,1.462767
"2017-12-15 14:00:00",335,40.00922,2.1148,1.462833
"2017-12-15 15:00:00",336,40.00909,2.1148,1.462633
"2017-12-15 16:00:00",337,40.0091,2.1148,1.462683
"2017-12-15 17:00:00",338,40.00953,2.1148,1.463217
"2017-12-15 18:00:00",339,40.009,2.1148,1.462533
"2017-12-15 19:00:00",340,40.00902,2.1148,1.46255
