"TOA5","S6105","CR2xx","27362","CR200X.Std.04","S6105 ZB_P3.CR2","33751","ZB_PUNT3_T2"
"TIMESTAMP","RECORD","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg","Perm_4_Avg","Period_4_Avg","VR_4_Avg"
"TS","RN","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-09-25 16:00:00",147,57.15435,2.343083,1.464333,68.45679,2.4877,1.3026,46.65537,2.2063,1.16325
"2018-09-25 17:00:00",148,57.03871,2.341533,1.465183,68.53718,2.4887,1.3025,46.6552,2.2063,1.163167
"2018-09-25 18:00:00",149,56.9671,2.340617,1.46595,68.55005,2.4889,1.301817,46.65547,2.2063,1.163317
"2018-09-25 19:00:00",150,56.89466,2.3397,1.466383,68.55114,2.4889,1.302033,46.65552,2.2063,1.163333
"2018-09-25 20:00:00",151,56.7149,2.3374,1.4649,68.54853,2.4889,1.301467,46.64278,2.206117,1.163217
"2018-09-25 21:00:00",152,56.62683,2.3363,1.4648,68.54784,2.4889,1.301333,46.65572,2.2063,1.16345
"2018-09-25 22:00:00",153,56.62337,2.3363,1.463417,68.54778,2.4889,1.301333,46.65559,2.2063,1.163383
"2018-09-25 23:00:00",154,56.56483,2.335567,1.463417,68.54865,2.4889,1.301533,46.65558,2.2063,1.16335
"2018-09-26 00:00:00",155,56.60732,2.336117,1.462833,68.54778,2.4889,1.301333,46.65548,2.2063,1.163333
"2018-09-26 01:00:00",156,56.61758,2.3363,1.461033,68.54575,2.4889,1.3009,46.65562,2.2063,1.163383
"2018-09-26 02:00:00",157,56.61803,2.3363,1.461233,68.56223,2.489083,1.300967,46.6557,2.2063,1.16345
"2018-09-26 03:00:00",158,56.67418,2.337033,1.46025,68.61213,2.489633,1.30125,46.6556,2.2063,1.163383
"2018-09-26 04:00:00",159,56.77247,2.3384,1.458533,68.64289,2.49,1.300917,46.65563,2.2063,1.1634
"2018-09-26 05:00:00",160,56.78492,2.3386,1.457633,68.64478,2.49,1.3013,46.60503,2.205567,1.163217
"2018-09-26 06:00:00",161,56.84005,2.339333,1.456217,68.64388,2.49,1.301117,46.58012,2.2052,1.16335
"2018-09-26 07:00:00",162,56.86718,2.3397,1.455317,68.64288,2.49,1.3009,46.59259,2.205383,1.1633
"2018-09-26 08:00:00",163,56.93653,2.340617,1.453717,68.64255,2.49,1.300833,46.65541,2.2063,1.163267
"2018-09-26 09:00:00",164,56.94593,2.3408,1.451617,68.64308,2.49,1.300933,46.65519,2.2063,1.163133
"2018-09-26 10:00:00",165,57.03406,2.3419,1.45165,68.64442,2.49,1.301217,46.6551,2.2063,1.1631
"2018-09-26 11:00:00",166,57.02868,2.3419,1.449483,68.64263,2.49,1.300867,46.6555,2.2063,1.163333
"2018-09-26 12:00:00",167,57.02665,2.3419,1.4487,68.64307,2.49,1.30095,46.65561,2.2063,1.163383
"2018-09-26 13:00:00",168,56.94003,2.3408,1.449283,68.64222,2.49,1.300783,46.6553,2.2063,1.1632
"2018-09-26 14:00:00",169,56.85545,2.3397,1.45065,68.64095,2.49,1.300517,46.65547,2.2063,1.163283
"2018-09-26 15:00:00",170,56.78691,2.338784,1.452517,68.63925,2.49,1.30015,46.65518,2.2063,1.163117
"2018-09-26 16:00:00",171,56.61627,2.336483,1.454583,68.63992,2.49,1.3003,46.65512,2.2063,1.163067
"2018-09-26 17:00:00",172,56.5186,2.335183,1.45645,68.64039,2.49,1.300383,46.65561,2.2063,1.163383
"2018-09-26 18:00:00",173,56.4043,2.333633,1.4575,68.63945,2.49,1.300183,46.6553,2.2063,1.1632
"2018-09-26 19:00:00",174,56.30532,2.33235,1.458783,68.63601,2.49,1.299467,46.65487,2.2063,1.16295
"2018-09-26 20:00:00",175,56.21863,2.3312,1.4591,68.63682,2.49,1.29965,46.65493,2.2063,1.163
"2018-09-26 21:00:00",176,56.81235,2.338533,1.467883,68.63543,2.49,1.29935,46.65518,2.2063,1.163117
"2018-09-26 22:00:00",177,57.35562,2.3453,1.47395,68.63289,2.49,1.29885,46.6553,2.2063,1.1632
"2018-09-26 23:00:00",178,57.33995,2.345117,1.473583,68.63463,2.49,1.299183,46.65522,2.2063,1.163134
"2018-09-27 00:00:00",179,57.26282,2.3442,1.472267,68.63058,2.49,1.29835,46.65513,2.2063,1.1631
"2018-09-27 01:00:00",180,57.3059,2.34475,1.4718,68.63055,2.49,1.298333,46.65497,2.2063,1.162983
"2018-09-27 02:00:00",181,57.33455,2.345117,1.471467,68.62983,2.49,1.298183,46.65479,2.2063,1.162867
"2018-09-27 03:00:00",182,57.25925,2.3442,1.47085,68.62872,2.49,1.297933,46.65488,2.2063,1.162933
"2018-09-27 04:00:00",183,57.31067,2.344933,1.467833,68.62923,2.49,1.29805,46.65498,2.2063,1.163017
"2018-09-27 05:00:00",184,57.33875,2.3453,1.467267,68.6266,2.49,1.297533,46.65474,2.2063,1.16285
"2018-09-27 06:00:00",185,57.33054,2.3453,1.464017,68.64325,2.490183,1.2976,46.65483,2.2063,1.162917
"2018-09-27 07:00:00",186,57.34138,2.3455,1.4625,68.70811,2.490917,1.297633,46.65477,2.2063,1.1629
"2018-09-27 08:00:00",187,57.41574,2.3465,1.4627,68.72269,2.4911,1.297283,46.65463,2.2063,1.1628
"2018-09-27 09:00:00",188,57.42675,2.346683,1.4612,68.7233,2.4911,1.29745,46.6547,2.2063,1.16285
"2018-09-27 10:00:00",189,57.49329,2.3476,1.458367,68.7221,2.4911,1.297183,46.65483,2.2063,1.162917
"2018-09-27 11:00:00",190,57.49397,2.3476,1.458633,68.72124,2.4911,1.297,46.6542,2.2063,1.162533
"2018-09-27 12:00:00",191,57.43442,2.346867,1.458433,68.71968,2.4911,1.296667,46.65395,2.2063,1.1624
"2018-09-27 13:00:00",192,57.36155,2.3459,1.458817,68.68685,2.490733,1.296583,46.65432,2.2063,1.162617
"2018-09-27 14:00:00",193,57.2901,2.344933,1.459733,68.61935,2.49,1.296017,46.65395,2.2063,1.162383
"2018-09-27 15:00:00",194,57.37802,2.3459,1.465283,68.6176,2.49,1.295633,46.65395,2.2063,1.162383
"2018-09-27 16:00:00",195,57.19144,2.34345,1.46735,68.61763,2.49,1.295633,46.65413,2.2063,1.1625
"2018-09-27 17:00:00",196,57.01717,2.341167,1.46835,68.6166,2.49,1.295433,46.65407,2.2063,1.16245
"2018-09-27 18:00:00",197,56.9024,2.3397,1.4695,68.61639,2.49,1.295367,46.65407,2.2063,1.162433
"2018-09-27 19:00:00",198,56.72215,2.337417,1.467833,68.61429,2.49,1.294917,46.654,2.2063,1.162433
"2018-09-27 20:00:00",199,56.59387,2.33575,1.4693,68.61472,2.49,1.295,46.6541,2.2063,1.162467
"2018-09-27 21:00:00",200,56.47496,2.3342,1.468567,68.66029,2.49055,1.294417,46.65345,2.2063,1.162067
"2018-09-27 22:00:00",201,56.4451,2.333817,1.468317,68.70804,2.4911,1.29425,46.65364,2.2063,1.1622
