"TOA5","S6100","CR1000","E11654","CR1000.Std.31.02","CPU:S6102_ZB_P1.CR1","16643","lufft_ZB"
"TIMESTAMP","RECORD","Air_Temperature_Avg","Rel_Humidity_Avg","Rel_Air_Pressure_Avg","Wind_speed_Avg_","Wind_dir_vct","Wet_bulb_Temp_Avg","Prec_type_Tot","Prec_intensity_Avg","Dew_point_Avg","Battery_Vdc","Status_total_Tot"
"TS","RN","","","","","Deg","","","","","",""
"","","Avg","Avg","Avg","WVc:","WVc:","Avg","Tot","Avg","Avg","Smp","Tot"
"2019-01-10 19:35:00",6414,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 19:40:00",6415,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 19:45:00",6416,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 19:50:00",6417,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 19:55:00",6418,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 20:00:00",6419,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 20:05:00",6420,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 20:10:00",6421,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 20:15:00",6422,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 20:20:00",6423,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 20:25:00",6424,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 20:30:00",6425,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 20:35:00",6426,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 20:40:00",6427,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 20:45:00",6428,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 20:50:00",6429,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 20:55:00",6430,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 21:00:00",6431,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 21:05:00",6432,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 21:10:00",6433,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 21:15:00",6434,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 21:20:00",6435,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 21:25:00",6436,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 21:30:00",6437,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 21:35:00",6438,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 21:40:00",6439,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 21:45:00",6440,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 21:50:00",6441,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 21:55:00",6442,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 22:00:00",6443,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 22:05:00",6444,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 22:10:00",6445,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 22:15:00",6446,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 22:20:00",6447,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 22:25:00",6448,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 22:30:00",6449,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 22:35:00",6450,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 22:40:00",6451,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 22:45:00",6452,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 22:50:00",6453,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 22:55:00",6454,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 23:00:00",6455,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 23:05:00",6456,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 23:10:00",6457,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 23:15:00",6458,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 23:20:00",6459,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 23:25:00",6460,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 23:30:00",6461,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 23:35:00",6462,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 23:40:00",6463,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 23:45:00",6464,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 23:50:00",6465,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-10 23:55:00",6466,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 00:00:00",6467,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 00:05:00",6468,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 00:10:00",6469,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 00:15:00",6470,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 00:20:00",6471,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 00:25:00",6472,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 00:30:00",6473,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 00:35:00",6474,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 00:40:00",6475,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 00:45:00",6476,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 00:50:00",6477,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 00:55:00",6478,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 01:00:00",6479,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 01:05:00",6480,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 01:10:00",6481,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 01:15:00",6482,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 01:20:00",6483,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 01:25:00",6484,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 01:30:00",6485,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 01:35:00",6486,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 01:40:00",6487,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 01:45:00",6488,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 01:50:00",6489,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 01:55:00",6490,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 02:00:00",6491,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 02:05:00",6492,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 02:10:00",6493,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 02:15:00",6494,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 02:20:00",6495,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 02:25:00",6496,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 02:30:00",6497,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 02:35:00",6498,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 02:40:00",6499,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 02:45:00",6500,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 02:50:00",6501,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 02:55:00",6502,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 03:00:00",6503,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 03:05:00",6504,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 03:10:00",6505,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 03:15:00",6506,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 03:20:00",6507,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 03:25:00",6508,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 03:30:00",6509,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 03:35:00",6510,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 03:40:00",6511,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 03:45:00",6512,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 03:50:00",6513,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 03:55:00",6514,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 04:00:00",6515,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 04:05:00",6516,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 04:10:00",6517,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 04:15:00",6518,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 04:20:00",6519,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 04:25:00",6520,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 04:30:00",6521,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 04:35:00",6522,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 04:40:00",6523,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 04:45:00",6524,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 04:50:00",6525,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 04:55:00",6526,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 05:00:00",6527,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 05:05:00",6528,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 05:10:00",6529,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 05:15:00",6530,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 05:20:00",6531,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 05:25:00",6532,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 05:30:00",6533,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 05:35:00",6534,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 05:40:00",6535,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 05:45:00",6536,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 05:50:00",6537,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 05:55:00",6538,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 06:00:00",6539,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 06:05:00",6540,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 06:10:00",6541,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 06:15:00",6542,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 06:20:00",6543,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 06:25:00",6544,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 06:30:00",6545,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 06:35:00",6546,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 06:40:00",6547,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 06:45:00",6548,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 06:50:00",6549,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 06:55:00",6550,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 07:00:00",6551,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 07:05:00",6552,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 07:10:00",6553,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 07:15:00",6554,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 07:20:00",6555,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 07:25:00",6556,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 07:30:00",6557,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 07:35:00",6558,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 07:40:00",6559,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 07:45:00",6560,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 07:50:00",6561,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 07:55:00",6562,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 08:00:00",6563,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 08:05:00",6564,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 08:10:00",6565,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 08:15:00",6566,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 08:20:00",6567,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 08:25:00",6568,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 08:30:00",6569,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 08:35:00",6570,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 08:40:00",6571,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 08:45:00",6572,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 08:50:00",6573,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 08:55:00",6574,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 09:00:00",6575,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 09:05:00",6576,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 09:10:00",6577,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 09:15:00",6578,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 09:20:00",6579,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 09:25:00",6580,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 09:30:00",6581,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 09:35:00",6582,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 09:40:00",6583,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 09:45:00",6584,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 09:50:00",6585,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 09:55:00",6586,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 10:00:00",6587,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 10:05:00",6588,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 10:10:00",6589,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 10:15:00",6590,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 10:20:00",6591,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 10:25:00",6592,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 10:30:00",6593,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 10:35:00",6594,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 10:40:00",6595,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 10:45:00",6596,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 10:50:00",6597,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 10:55:00",6598,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 11:00:00",6599,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 11:05:00",6600,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 11:10:00",6601,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 11:15:00",6602,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 11:20:00",6603,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 11:25:00",6604,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 11:30:00",6605,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 11:35:00",6606,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 11:40:00",6607,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 11:45:00",6608,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 11:50:00",6609,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 11:55:00",6610,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.41,0
"2019-01-11 12:00:00",6611,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 12:05:00",6612,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 12:10:00",6613,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 12:15:00",6614,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 12:20:00",6615,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 12:25:00",6616,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 12:30:00",6617,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 12:35:00",6618,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 12:40:00",6619,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 12:45:00",6620,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 12:50:00",6621,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 12:55:00",6622,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 13:00:00",6623,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 13:05:00",6624,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 13:10:00",6625,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 13:15:00",6626,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 13:20:00",6627,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 13:25:00",6628,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 13:30:00",6629,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 13:35:00",6630,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 13:40:00",6631,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 13:45:00",6632,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 13:50:00",6633,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 13:55:00",6634,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 14:00:00",6635,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 14:05:00",6636,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 14:10:00",6637,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 14:15:00",6638,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 14:20:00",6639,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 14:25:00",6640,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 14:30:00",6641,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 14:35:00",6642,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 14:40:00",6643,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 14:45:00",6644,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
"2019-01-11 14:50:00",6645,"NAN","NAN","NAN","NAN","NAN","NAN",0,"NAN","NAN",12.42,0
